user_id,movie_id,actual_rating_hybrid,Hybrid_predicted_rating,actual_rating_matrixf,predicted_rating
850,294,5,3.6357124,5.0,5.0
835,186,4,3.8699183,4.0,4.0
417,69,3,3.6870718,3.0,3.0
497,288,2,3.125735,2.0,2.0
453,17,4,2.804297,4.0,4.0
497,722,3,2.8176017,3.0,3.0
1,188,3,3.75781,3.0,3.0
782,351,3,2.1819832,3.0,3.0
405,1580,1,2.2969103,1.0,1.0
796,22,4,4.381978,4.0,4.0
846,499,4,3.8281379,4.0,4.0
595,304,3,3.101799,3.0,3.0
639,716,1,2.5827312,1.0,1.0
102,565,2,2.095296,2.0,2.0
788,64,5,4.2890644,5.0,5.0
835,157,4,4.096469,4.0,4.0
132,523,4,3.7735007,4.0,4.0
450,1152,5,3.5624974,5.0,5.0
43,237,4,3.7016776,4.0,4.0
488,28,4,3.658265,4.0,4.0
334,629,4,3.2101254,4.0,4.0
416,22,5,4.746329,5.0,5.0
379,381,5,4.0124874,5.0,5.0
151,51,4,3.574626,4.0,4.0
543,199,4,4.0304103,4.0,4.0
194,78,1,2.0718431,1.0,1.0
406,1079,2,1.9646713,2.0,2.0
354,8,5,3.786038,5.0,5.0
1,166,5,3.9842963,5.0,5.0
151,566,3,3.923564,3.0,3.0
292,659,5,4.4117465,5.0,5.0
234,887,3,3.2119598,3.0,3.0
634,460,3,2.9009109,3.0,3.0
374,1049,1,2.4486055,1.0,1.0
407,1044,3,3.1151557,3.0,3.0
749,366,4,3.5791695,4.0,4.0
793,122,3,2.3491917,3.0,3.0
312,419,3,4.3250294,3.0,3.0
256,728,4,3.6171894,4.0,4.0
201,180,3,3.6515298,3.0,3.0
470,9,5,3.609348,5.0,5.0
873,879,2,2.44639,2.0,2.0
932,175,4,3.6806736,4.0,4.0
756,398,3,1.6583034,3.0,3.0
766,22,3,3.728241,3.0,3.0
578,343,2,2.8293142,2.0,2.0
182,50,5,4.4031053,5.0,5.0
846,768,4,3.0096087,4.0,4.0
20,121,3,3.0368824,3.0,3.0
286,1133,4,3.500249,4.0,4.0
650,1247,1,1.6792873,1.0,1.0
280,145,3,2.4296348,3.0,3.0
863,908,1,2.393844,1.0,1.0
234,1448,3,3.9245238,3.0,3.0
322,150,4,3.823859,4.0,4.0
371,42,3,3.9484742,3.0,3.0
425,201,3,3.094194,3.0,3.0
919,1014,4,3.1046596,4.0,4.0
713,315,4,3.7869349,4.0,4.0
56,550,4,3.6111207,4.0,4.0
359,408,5,4.6122284,5.0,5.0
880,295,5,3.5332882,5.0,5.0
311,132,4,4.1765804,4.0,4.0
921,185,3,4.125503,3.0,3.0
7,560,3,2.9691596,3.0,3.0
451,335,4,2.49276,4.0,4.0
306,269,5,4.3619404,5.0,5.0
535,1039,4,4.3122373,4.0,4.0
68,276,5,3.101344,5.0,5.0
436,762,4,3.7088523,4.0,4.0
180,12,2,5.0147185,2.0,2.0
113,237,3,3.814365,3.0,3.0
398,796,3,2.9198651,3.0,3.0
878,402,4,2.8198757,4.0,4.0
639,57,3,3.584381,3.0,3.0
933,56,5,3.0950968,5.0,5.0
869,118,1,2.818725,1.0,1.0
378,79,4,3.998269,4.0,4.0
194,693,4,3.186215,4.0,4.0
622,797,2,3.3852906,2.0,2.0
792,124,4,3.8273234,4.0,4.0
45,284,4,3.4511476,4.0,4.0
625,100,3,3.584479,3.0,3.0
862,185,5,4.953643,5.0,5.0
429,48,3,4.0294614,3.0,3.0
805,406,1,2.4057472,1.0,1.0
13,509,5,3.5692983,5.0,5.0
267,227,3,3.5018015,3.0,3.0
368,218,2,3.1773393,2.0,2.0
796,546,4,3.1901371,4.0,4.0
659,636,3,3.3997254,3.0,3.0
623,50,5,4.272149,5.0,5.0
171,302,4,3.7470777,4.0,4.0
750,338,3,2.5256748,3.0,3.0
548,222,5,3.9379435,5.0,5.0
698,284,1,2.298727,1.0,1.0
313,505,5,4.0796623,5.0,5.0
639,796,1,2.3869147,1.0,1.0
445,879,2,1.5343868,2.0,2.0
116,484,4,3.6978717,4.0,4.0
774,405,1,1.7092246,1.0,1.0
798,254,5,2.401008,5.0,5.0
676,9,2,3.5594478,2.0,2.0
280,69,4,3.8747718,4.0,4.0
6,488,5,4.051677,5.0,5.0
125,435,4,3.9278197,4.0,4.0
804,692,5,3.6994553,5.0,5.0
329,12,4,3.89552,4.0,4.0
629,273,2,3.8935559,2.0,2.0
276,58,4,3.9931793,4.0,4.0
154,474,5,4.555924,5.0,5.0
541,660,5,3.7748876,5.0,5.0
300,948,4,2.8495457,4.0,4.0
864,172,5,4.5027437,5.0,5.0
114,483,4,3.9791062,4.0,4.0
250,260,4,2.692525,4.0,4.0
546,816,3,3.6821141,3.0,3.0
843,186,2,2.7795472,2.0,2.0
677,988,4,2.6254683,4.0,4.0
561,210,3,2.9444983,3.0,3.0
851,1013,2,2.362821,2.0,2.0
634,325,1,2.4947972,1.0,1.0
314,808,4,3.141347,4.0,4.0
436,1178,3,2.7955914,3.0,3.0
234,878,2,2.0653305,2.0,2.0
272,205,5,4.3956456,5.0,5.0
234,1457,3,2.270462,3.0,3.0
757,895,4,2.8606088,4.0,4.0
119,31,5,4.033924,5.0,5.0
928,127,5,5.3710136,5.0,5.0
297,151,3,3.170313,3.0,3.0
695,1024,5,3.5728412,5.0,5.0
902,515,5,4.119595,5.0,5.0
537,588,1,3.1312299,1.0,1.0
276,175,5,4.111261,5.0,5.0
437,652,4,4.1132574,4.0,4.0
92,278,3,3.2002966,3.0,3.0
488,318,4,4.031107,4.0,4.0
901,636,2,3.815107,2.0,2.0
18,510,4,4.238831,4.0,4.0
194,52,4,3.3478866,4.0,4.0
902,301,2,3.1754513,2.0,2.0
201,640,4,2.5365171,4.0,4.0
606,588,5,4.1576114,5.0,5.0
846,73,4,3.5654707,4.0,4.0
387,746,1,3.3451204,1.0,1.0
268,179,4,4.2233887,4.0,4.0
60,498,5,4.277521,5.0,5.0
283,49,4,4.066592,4.0,4.0
470,285,3,3.8901427,3.0,3.0
655,46,4,2.9104865,4.0,4.0
307,687,1,2.3312657,1.0,1.0
194,820,1,2.2263312,1.0,1.0
254,1028,2,2.5609243,2.0,2.0
367,333,4,4.22162,4.0,4.0
236,595,3,2.417667,3.0,3.0
450,264,3,3.0333085,3.0,3.0
763,702,3,2.9127831,3.0,3.0
296,211,4,4.199069,4.0,4.0
438,21,2,3.6079853,2.0,2.0
459,473,4,3.1009393,4.0,4.0
880,1215,1,2.0174816,1.0,1.0
639,168,1,3.386313,1.0,1.0
906,125,4,3.6519907,4.0,4.0
666,520,3,4.145975,3.0,3.0
116,268,5,3.2199335,5.0,5.0
336,722,3,2.626018,3.0,3.0
270,281,5,3.615771,5.0,5.0
416,997,3,2.2814505,3.0,3.0
751,591,1,3.4375172,1.0,1.0
476,585,1,2.5542002,1.0,1.0
315,433,4,3.763616,4.0,4.0
48,523,5,4.1925654,5.0,5.0
60,222,4,3.7073965,4.0,4.0
336,294,4,2.8481627,4.0,4.0
496,661,3,3.5119793,3.0,3.0
90,356,4,3.744204,4.0,4.0
453,202,4,3.5826914,4.0,4.0
532,127,5,4.9766965,5.0,5.0
44,294,4,2.9706473,4.0,4.0
292,483,5,4.5414476,5.0,5.0
937,237,4,3.2780604,4.0,4.0
640,210,5,4.393965,5.0,5.0
487,64,5,4.4765263,5.0,5.0
717,7,4,4.328438,4.0,4.0
616,307,2,3.7035937,2.0,2.0
931,127,5,4.2529373,5.0,5.0
896,8,5,3.747967,5.0,5.0
423,245,4,3.0454292,4.0,4.0
784,323,4,3.1013713,4.0,4.0
146,269,4,4.3238544,4.0,4.0
224,678,3,2.1653132,3.0,3.0
273,338,3,2.258229,3.0,3.0
392,1012,4,3.5243773,4.0,4.0
383,319,2,3.4867187,2.0,2.0
200,286,4,4.085159,4.0,4.0
406,69,4,3.7226667,4.0,4.0
42,419,5,3.6555066,5.0,5.0
13,863,4,4.1357555,4.0,4.0
655,257,3,2.9880118,3.0,3.0
95,15,4,3.8649194,4.0,4.0
417,171,3,3.814676,3.0,3.0
296,83,5,4.273127,5.0,5.0
493,109,4,3.74294,4.0,4.0
59,32,4,3.9948263,4.0,4.0
7,391,3,3.4537587,3.0,3.0
582,269,4,3.865065,4.0,4.0
450,299,2,2.928657,2.0,2.0
896,732,4,3.1155453,4.0,4.0
6,100,5,3.748832,5.0,5.0
94,233,3,3.366952,3.0,3.0
423,310,3,3.893039,3.0,3.0
406,202,3,3.5146894,3.0,3.0
387,147,2,3.0283623,2.0,2.0
373,161,4,3.537838,4.0,4.0
833,742,3,3.1185787,3.0,3.0
151,503,3,3.8180463,3.0,3.0
881,392,5,3.2626426,5.0,5.0
635,327,5,3.1311874,5.0,5.0
374,48,5,3.9458935,5.0,5.0
379,530,5,4.2543283,5.0,5.0
868,232,1,2.1769216,1.0,1.0
85,735,3,3.5592692,3.0,3.0
449,515,5,3.9749584,5.0,5.0
325,554,1,2.0977852,1.0,1.0
286,258,4,3.7912285,4.0,4.0
303,324,3,3.1681051,3.0,3.0
416,936,5,4.3248787,5.0,5.0
796,693,3,3.8795543,3.0,3.0
425,943,4,3.2120905,4.0,4.0
354,151,3,3.4262094,3.0,3.0
393,73,4,3.548416,4.0,4.0
625,213,4,3.672028,4.0,4.0
305,76,1,3.160617,1.0,1.0
171,313,4,3.8764215,4.0,4.0
450,934,3,2.9720294,3.0,3.0
97,194,3,4.4424467,3.0,3.0
880,67,1,2.9034011,1.0,1.0
818,269,3,3.9801567,3.0,3.0
508,223,4,4.3676233,4.0,4.0
896,692,4,3.2973387,4.0,4.0
606,12,2,4.848668,2.0,2.0
796,1090,4,2.6095996,4.0,4.0
694,9,5,4.0634246,5.0,5.0
648,633,3,3.7779555,3.0,3.0
409,609,3,3.2022648,3.0,3.0
373,1110,4,2.9969282,4.0,4.0
859,287,5,3.9426556,5.0,5.0
586,800,3,2.4548867,3.0,3.0
529,294,4,3.3869991,4.0,4.0
435,152,4,3.6165228,4.0,4.0
15,222,3,2.8393617,3.0,3.0
455,135,5,3.9330091,5.0,5.0
381,121,2,2.8956797,2.0,2.0
13,572,2,2.4103153,2.0,2.0
773,940,2,1.7857872,2.0,2.0
56,395,3,2.60209,3.0,3.0
348,291,4,4.046321,4.0,4.0
210,411,3,3.3880491,3.0,3.0
457,265,5,4.3228345,5.0,5.0
595,109,2,3.0309849,2.0,2.0
563,233,4,4.0137577,4.0,4.0
655,433,2,2.793147,2.0,2.0
187,191,5,4.3478723,5.0,5.0
193,72,2,2.930351,2.0,2.0
820,315,3,3.5361643,3.0,3.0
360,69,3,3.773818,3.0,3.0
758,77,3,3.6925812,3.0,3.0
513,181,5,4.6436214,5.0,5.0
331,268,5,3.3805172,5.0,5.0
450,15,3,3.9608722,3.0,3.0
222,1336,2,1.3330256,2.0,2.0
432,628,5,3.7009041,5.0,5.0
227,116,4,3.6810298,4.0,4.0
812,292,3,3.0589652,3.0,3.0
143,347,5,4.1567764,5.0,5.0
897,141,4,3.7254848,4.0,4.0
214,496,4,4.002448,4.0,4.0
716,792,4,4.0739813,4.0,4.0
883,302,5,4.454993,5.0,5.0
42,141,3,3.6885803,3.0,3.0
303,412,3,2.27913,3.0,3.0
886,184,4,3.404559,4.0,4.0
561,1074,3,2.3688138,3.0,3.0
484,1016,4,3.91363,4.0,4.0
939,756,5,3.937168,5.0,5.0
764,743,1,2.37545,1.0,1.0
881,186,3,3.788144,3.0,3.0
823,191,5,4.3080873,5.0,5.0
396,546,4,3.138238,4.0,4.0
460,312,4,3.0512671,4.0,4.0
711,739,3,3.5060036,3.0,3.0
727,635,2,3.0132837,2.0,2.0
399,318,5,4.0174227,5.0,5.0
361,53,2,2.5252118,2.0,2.0
325,181,4,3.2157116,4.0,4.0
669,537,3,3.17485,3.0,3.0
434,151,5,4.012012,5.0,5.0
292,173,5,4.6100183,5.0,5.0
786,289,4,2.9335058,4.0,4.0
331,180,5,4.018861,5.0,5.0
523,393,5,3.9514964,5.0,5.0
176,285,5,4.70679,5.0,5.0
308,526,3,3.87864,3.0,3.0
250,688,2,2.3764188,2.0,2.0
450,125,4,3.7207355,4.0,4.0
606,385,4,3.8690321,4.0,4.0
621,577,3,2.6992297,3.0,3.0
847,8,4,3.190515,4.0,4.0
370,631,4,3.366197,4.0,4.0
474,708,4,3.7579517,4.0,4.0
426,490,4,4.1350274,4.0,4.0
779,243,4,3.2916706,4.0,4.0
931,100,4,3.970239,4.0,4.0
925,200,2,3.699326,2.0,2.0
151,498,5,4.5922947,5.0,5.0
343,963,5,4.7688007,5.0,5.0
116,905,2,2.7430134,2.0,2.0
479,50,4,4.166046,4.0,4.0
693,488,4,3.872117,4.0,4.0
540,257,4,3.9695098,4.0,4.0
474,481,4,3.9476995,4.0,4.0
256,849,2,3.1991982,2.0,2.0
868,739,2,2.3651934,2.0,2.0
2,285,5,4.3318634,5.0,5.0
474,210,5,4.2408457,5.0,5.0
599,948,4,2.8391519,4.0,4.0
447,276,4,3.6189055,4.0,4.0
2,10,2,4.127966,2.0,2.0
474,171,4,4.203601,4.0,4.0
109,871,2,2.2415447,2.0,2.0
85,924,1,3.063783,1.0,1.0
608,418,1,4.0900874,1.0,1.0
416,44,4,3.5714893,4.0,4.0
314,1057,2,2.4293547,2.0,2.0
350,479,5,4.5454135,5.0,5.0
64,275,4,3.6735826,4.0,4.0
621,301,4,3.8452678,4.0,4.0
353,260,1,2.075298,1.0,1.0
297,174,5,3.8741193,5.0,5.0
193,56,1,4.0220265,1.0,1.0
73,246,3,3.956376,3.0,3.0
130,411,5,3.549463,5.0,5.0
505,95,4,3.2519324,4.0,4.0
642,1095,2,3.101357,2.0,2.0
489,895,4,3.9914649,4.0,4.0
694,356,4,3.571329,4.0,4.0
715,399,2,3.283636,2.0,2.0
566,83,4,3.7533476,4.0,4.0
361,218,3,3.1097732,3.0,3.0
648,931,2,1.9140368,2.0,2.0
825,147,5,4.0679884,5.0,5.0
747,1631,3,5.1653357,3.0,3.0
102,222,3,2.8822112,3.0,3.0
445,871,2,1.0710167,2.0,2.0
280,946,4,3.5860956,4.0,4.0
293,286,3,3.0382786,3.0,3.0
844,471,3,3.6797447,3.0,3.0
692,257,4,3.4629035,4.0,4.0
592,409,1,3.3558695,1.0,1.0
897,435,3,4.6683154,3.0,3.0
59,1118,2,3.7606387,2.0,2.0
748,678,2,2.604251,2.0,2.0
262,443,3,3.1614838,3.0,3.0
645,197,5,4.300876,5.0,5.0
49,789,4,3.4181085,4.0,4.0
653,4,3,3.0007327,3.0,3.0
453,122,3,2.0745852,3.0,3.0
606,432,5,3.9397764,5.0,5.0
804,1244,2,3.0529332,2.0,2.0
527,170,3,4.211865,3.0,3.0
506,530,5,3.9955964,5.0,5.0
882,50,5,4.6385074,5.0,5.0
106,463,3,3.7561076,3.0,3.0
25,133,3,3.8042364,3.0,3.0
568,525,3,3.910191,3.0,3.0
102,184,2,2.6755114,2.0,2.0
185,197,5,4.2593737,5.0,5.0
207,13,3,2.874193,3.0,3.0
109,81,2,3.3193297,2.0,2.0
682,578,3,2.9006572,3.0,3.0
254,768,3,2.4296427,3.0,3.0
31,306,3,4.004458,3.0,3.0
90,501,5,3.5713775,5.0,5.0
870,1451,3,3.641922,3.0,3.0
292,168,5,4.412974,5.0,5.0
85,250,3,3.1925235,3.0,3.0
447,174,5,4.270253,5.0,5.0
76,156,3,3.8690891,3.0,3.0
291,423,4,4.22209,4.0,4.0
843,675,5,2.6442683,5.0,5.0
293,402,2,2.759853,2.0,2.0
932,523,4,4.2388587,4.0,4.0
716,225,3,2.9043932,3.0,3.0
776,91,4,3.207832,4.0,4.0
58,950,1,2.9263754,1.0,1.0
160,21,1,2.8318858,1.0,1.0
533,747,5,3.2176828,5.0,5.0
886,28,4,3.802003,4.0,4.0
771,83,5,4.117832,5.0,5.0
741,265,5,3.717718,5.0,5.0
898,358,4,2.159,4.0,4.0
465,588,4,3.228726,4.0,4.0
708,546,3,2.9944384,3.0,3.0
83,795,3,2.1796148,3.0,3.0
194,568,2,2.8926167,2.0,2.0
877,159,4,3.3205335,4.0,4.0
535,527,3,4.1912313,3.0,3.0
385,448,3,3.120639,3.0,3.0
504,187,3,4.4047346,3.0,3.0
463,246,4,3.5600939,4.0,4.0
262,423,4,3.4555545,4.0,4.0
45,742,4,3.884758,4.0,4.0
303,289,2,3.1268084,2.0,2.0
340,417,5,3.6618168,5.0,5.0
639,648,3,3.3980248,3.0,3.0
545,510,3,4.1494255,3.0,3.0
296,22,4,4.2233124,4.0,4.0
392,166,5,4.5636435,5.0,5.0
885,210,5,3.7356746,5.0,5.0
589,334,1,3.1090806,1.0,1.0
605,934,4,2.9445288,4.0,4.0
887,1084,5,4.703257,5.0,5.0
507,597,5,4.8075905,5.0,5.0
366,559,5,3.713024,5.0,5.0
537,614,3,3.049552,3.0,3.0
880,728,4,3.1797543,4.0,4.0
178,111,4,3.7480698,4.0,4.0
711,254,2,2.163922,2.0,2.0
671,504,4,3.5764875,4.0,4.0
177,203,4,3.4969268,4.0,4.0
919,15,5,3.8386016,5.0,5.0
431,302,3,4.4743977,3.0,3.0
183,720,4,2.670093,4.0,4.0
429,73,3,3.128514,3.0,3.0
560,288,4,3.0387332,4.0,4.0
49,821,1,2.1729498,1.0,1.0
747,949,5,3.48976,5.0,5.0
833,176,2,3.2427197,2.0,2.0
271,451,3,3.0787487,3.0,3.0
533,654,3,4.0410724,3.0,3.0
883,318,4,4.743495,4.0,4.0
73,288,3,3.767916,3.0,3.0
889,663,3,3.6897593,3.0,3.0
435,56,5,3.839552,5.0,5.0
587,750,3,4.025006,3.0,3.0
825,250,5,4.182254,5.0,5.0
486,273,3,3.2436917,3.0,3.0
794,181,4,4.584264,4.0,4.0
425,24,2,2.7834458,2.0,2.0
846,601,5,4.1074753,5.0,5.0
59,975,4,2.9329119,4.0,4.0
75,273,5,3.6884122,5.0,5.0
630,12,4,4.155868,4.0,4.0
291,54,4,3.487547,4.0,4.0
747,132,4,4.278366,4.0,4.0
176,181,3,4.424836,3.0,3.0
194,403,2,2.9143834,2.0,2.0
486,279,4,3.2063627,4.0,4.0
325,1,2,3.4440904,2.0,2.0
876,318,5,4.874236,5.0,5.0
449,1005,5,3.7525983,5.0,5.0
503,580,3,3.57433,3.0,3.0
701,303,4,4.0459137,4.0,4.0
526,936,5,3.5807927,5.0,5.0
151,181,5,4.392322,5.0,5.0
748,654,4,3.9275582,4.0,4.0
648,434,5,3.8966813,5.0,5.0
916,472,3,2.6268487,3.0,3.0
181,106,2,1.3987955,2.0,2.0
856,315,5,3.6593363,5.0,5.0
927,722,3,3.1736941,3.0,3.0
659,176,4,4.0079093,4.0,4.0
345,14,4,4.1704283,4.0,4.0
548,347,2,3.883501,2.0,2.0
128,423,4,3.7092934,4.0,4.0
502,338,4,2.4750228,4.0,4.0
14,211,4,4.283388,4.0,4.0
279,578,4,3.484715,4.0,4.0
243,509,4,3.6123004,4.0,4.0
35,300,5,3.251634,5.0,5.0
423,10,4,4.026412,4.0,4.0
450,142,5,3.405136,5.0,5.0
366,164,5,4.401853,5.0,5.0
303,276,4,3.7994947,4.0,4.0
234,9,3,3.3538842,3.0,3.0
716,511,5,4.544358,5.0,5.0
880,779,3,2.5004256,3.0,3.0
402,100,5,4.1331673,5.0,5.0
277,748,3,2.7528145,3.0,3.0
83,106,4,2.863668,4.0,4.0
378,629,5,3.2135606,5.0,5.0
371,202,5,3.9890702,5.0,5.0
753,427,5,4.044277,5.0,5.0
226,179,4,3.912245,4.0,4.0
425,1419,3,1.5786835,3.0,3.0
686,451,4,3.6185567,4.0,4.0
747,1225,3,2.8526425,3.0,3.0
639,792,2,3.2040029,2.0,2.0
669,258,2,3.3297536,2.0,2.0
181,1356,1,2.2040074,1.0,1.0
271,381,3,3.3723269,3.0,3.0
70,399,4,3.3558266,4.0,4.0
844,930,2,2.3451996,2.0,2.0
268,765,2,2.6095815,2.0,2.0
295,561,5,3.6809154,5.0,5.0
627,12,4,4.1598144,4.0,4.0
894,10,4,3.8384066,4.0,4.0
892,210,4,4.1229515,4.0,4.0
473,475,5,3.5806289,5.0,5.0
292,228,5,4.2022166,5.0,5.0
346,2,5,3.3437681,5.0,5.0
600,759,2,2.161574,2.0,2.0
238,118,3,3.3013206,3.0,3.0
716,435,4,3.8547964,4.0,4.0
657,1,3,3.2814171,3.0,3.0
846,692,3,3.8023672,3.0,3.0
597,181,4,4.4069347,4.0,4.0
201,960,2,2.9290376,2.0,2.0
20,820,2,2.372148,2.0,2.0
327,22,4,3.7435179,4.0,4.0
104,405,3,2.6513572,3.0,3.0
659,942,3,3.683621,3.0,3.0
834,150,5,3.8719559,5.0,5.0
774,561,1,1.6951739,1.0,1.0
158,127,5,4.4480157,5.0,5.0
396,282,4,3.7353463,4.0,4.0
267,88,4,3.7566428,4.0,4.0
426,504,4,3.8590014,4.0,4.0
122,699,5,3.721139,5.0,5.0
747,783,1,3.1542687,1.0,1.0
100,750,4,3.6493554,4.0,4.0
371,234,5,3.6707764,5.0,5.0
863,882,4,3.3033075,4.0,4.0
492,492,4,3.3791347,4.0,4.0
606,717,3,2.766974,3.0,3.0
219,303,4,3.747507,4.0,4.0
331,47,5,3.2219996,5.0,5.0
450,161,5,3.7204595,5.0,5.0
257,1008,5,3.6451426,5.0,5.0
402,1101,4,3.9722319,4.0,4.0
790,208,3,3.4712884,3.0,3.0
267,679,4,3.4021993,4.0,4.0
92,54,3,3.0322862,3.0,3.0
849,174,5,6.0680447,5.0,5.0
49,501,3,2.5912313,3.0,3.0
639,528,4,3.4504144,4.0,4.0
899,427,5,3.9630961,5.0,5.0
593,98,5,4.137715,5.0,5.0
804,742,4,3.723353,4.0,4.0
707,476,3,2.6493592,3.0,3.0
912,611,3,4.123811,3.0,3.0
454,526,4,3.2124896,4.0,4.0
930,107,3,2.9600143,3.0,3.0
703,7,4,4.023671,4.0,4.0
208,310,4,3.6365156,4.0,4.0
853,334,3,2.687593,3.0,3.0
842,1105,2,2.6661015,2.0,2.0
910,405,4,2.4074955,4.0,4.0
369,50,5,4.904374,5.0,5.0
77,498,5,3.6189055,5.0,5.0
254,405,3,3.1484108,3.0,3.0
132,664,5,3.523416,5.0,5.0
711,381,5,3.766129,5.0,5.0
365,352,1,2.290289,1.0,1.0
858,286,4,3.8861368,4.0,4.0
145,268,4,3.5127456,4.0,4.0
234,945,3,3.1949396,3.0,3.0
380,1101,4,3.153222,4.0,4.0
24,289,3,3.6755223,3.0,3.0
795,825,2,2.7160382,2.0,2.0
436,217,4,3.7540822,4.0,4.0
416,157,4,3.7345562,4.0,4.0
95,1231,1,2.7092955,1.0,1.0
492,187,5,3.6558564,5.0,5.0
279,259,3,2.9590003,3.0,3.0
780,603,2,4.847801,2.0,2.0
417,559,4,3.165148,4.0,4.0
273,272,4,4.1234465,4.0,4.0
932,1451,5,4.1214366,5.0,5.0
627,526,4,3.410362,4.0,4.0
537,873,2,2.1050966,2.0,2.0
133,328,3,3.1813922,3.0,3.0
592,652,4,4.1077213,4.0,4.0
407,151,4,3.271647,4.0,4.0
48,654,5,4.038681,5.0,5.0
425,294,2,2.445403,2.0,2.0
638,228,3,3.7624464,3.0,3.0
791,275,5,4.4350166,5.0,5.0
378,1147,4,3.6690536,4.0,4.0
442,164,2,3.3242316,2.0,2.0
655,860,3,2.0150998,3.0,3.0
389,656,5,4.030026,5.0,5.0
933,193,4,3.2335835,4.0,4.0
277,282,4,3.6063333,4.0,4.0
510,294,3,2.7871957,3.0,3.0
854,156,3,3.7804084,3.0,3.0
378,269,4,3.8646207,4.0,4.0
299,47,4,3.4363148,4.0,4.0
377,313,5,4.374058,5.0,5.0
1,70,3,3.77427,3.0,3.0
84,276,4,4.030645,4.0,4.0
198,660,4,3.2678936,4.0,4.0
405,399,1,2.0660176,1.0,1.0
592,847,5,4.000919,5.0,5.0
647,136,5,4.109353,5.0,5.0
278,538,4,3.9367716,4.0,4.0
932,172,5,4.4399853,5.0,5.0
103,471,4,4.19016,4.0,4.0
194,72,3,2.3578348,3.0,3.0
688,302,5,5.6681576,5.0,5.0
774,1182,1,1.1281176,1.0,1.0
870,181,4,3.7760053,4.0,4.0
239,923,5,4.477972,5.0,5.0
8,127,5,4.418307,5.0,5.0
81,1,4,3.411078,4.0,4.0
896,739,2,2.964456,2.0,2.0
537,430,3,2.9029171,3.0,3.0
880,1291,3,2.4782963,3.0,3.0
844,83,5,3.8956375,5.0,5.0
1,76,4,3.7690837,4.0,4.0
77,15,2,3.9056396,2.0,2.0
623,127,4,4.3273416,4.0,4.0
943,1067,2,3.2275558,2.0,2.0
292,661,5,4.1416993,5.0,5.0
160,55,4,4.028407,4.0,4.0
566,186,3,3.5755332,3.0,3.0
758,997,4,2.6223805,4.0,4.0
897,670,3,3.6177013,3.0,3.0
271,200,5,3.7846723,5.0,5.0
280,388,2,2.1792185,2.0,2.0
796,796,4,3.3437448,4.0,4.0
807,597,4,3.6263893,4.0,4.0
104,25,3,2.5954852,3.0,3.0
94,405,3,3.228671,3.0,3.0
388,871,2,3.121016,2.0,2.0
496,42,5,3.133215,5.0,5.0
13,70,3,3.813289,3.0,3.0
293,404,4,3.3325117,4.0,4.0
504,364,2,2.84979,2.0,2.0
7,382,4,4.006943,4.0,4.0
660,91,4,2.5012965,4.0,4.0
268,728,2,2.3616066,2.0,2.0
551,1207,1,2.8758144,1.0,1.0
160,922,5,3.8846161,5.0,5.0
87,180,4,4.2362337,4.0,4.0
450,163,4,3.940867,4.0,4.0
191,313,5,4.1768274,5.0,5.0
58,116,5,3.8546243,5.0,5.0
621,393,3,3.5678887,3.0,3.0
297,89,4,3.40835,4.0,4.0
222,127,5,4.274556,5.0,5.0
524,96,4,3.755322,4.0,4.0
522,128,4,3.1642232,4.0,4.0
92,295,2,3.2742696,2.0,2.0
133,294,3,2.929515,3.0,3.0
236,614,5,3.5283031,5.0,5.0
405,468,3,1.6763119,3.0,3.0
253,121,5,3.6214294,5.0,5.0
579,732,4,3.1881337,4.0,4.0
361,794,3,3.051125,3.0,3.0
764,25,2,3.523648,2.0,2.0
655,712,3,2.4111664,3.0,3.0
747,285,5,4.485527,5.0,5.0
297,133,4,3.5081074,4.0,4.0
280,7,4,4.05982,4.0,4.0
481,427,4,4.214765,4.0,4.0
887,164,4,4.4953456,4.0,4.0
253,200,4,3.6337729,4.0,4.0
82,946,2,2.430285,2.0,2.0
342,813,5,4.030385,5.0,5.0
567,298,4,3.2905488,4.0,4.0
130,276,4,4.095232,4.0,4.0
222,457,1,1.677487,1.0,1.0
601,195,3,3.5707302,3.0,3.0
524,436,4,3.6984806,4.0,4.0
70,197,4,3.875905,4.0,4.0
867,511,5,4.9096093,5.0,5.0
430,129,5,3.5942383,5.0,5.0
504,755,4,3.3172204,4.0,4.0
808,312,3,3.7682168,3.0,3.0
615,269,4,4.0500975,4.0,4.0
532,136,5,4.8150654,5.0,5.0
268,1314,2,1.9865624,2.0,2.0
130,1274,2,2.9236643,2.0,2.0
95,815,3,3.0620685,3.0,3.0
87,152,4,4.132818,4.0,4.0
498,985,1,2.7374783,1.0,1.0
407,498,4,4.1258125,4.0,4.0
504,25,4,3.4834862,4.0,4.0
592,137,5,4.313596,5.0,5.0
11,721,3,3.0208707,3.0,3.0
741,696,3,2.9876513,3.0,3.0
663,984,3,3.1902075,3.0,3.0
521,1013,1,1.588733,1.0,1.0
119,995,4,3.836574,4.0,4.0
6,522,5,3.729659,5.0,5.0
272,194,5,4.2724757,5.0,5.0
334,236,4,3.383874,4.0,4.0
203,181,5,4.279825,5.0,5.0
409,504,2,3.4701147,2.0,2.0
885,95,4,3.8898492,4.0,4.0
846,448,5,3.6409278,5.0,5.0
807,398,3,2.7341046,3.0,3.0
655,133,4,3.2717943,4.0,4.0
905,471,4,3.488382,4.0,4.0
